id,topic,conceptId,verificationStatus,scoreEligible,reference,referenceUrl,stem,correctAnswer
471,שיקום וסגר,prostho_major,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,"במקרה קליני מתאים, איזו תכונה חשובה ל-major connector?",Rigidity
472,שיקום וסגר,prostho_major,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בחר את התשובה הנכונה ביותר: איזו תכונה חשובה ל-major connector?,Rigidity
473,שיקום וסגר,prostho_retromolar,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,איזה landmark חשוב לגבול האחורי של תותבת שלמה תחתונה?,Retromolar pad
474,שיקום וסגר,prostho_retromolar,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: איזה landmark חשוב לגבול האחורי של תותבת שלמה תחתונה?,Retromolar pad
475,שיקום וסגר,prostho_retromolar,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,"במקרה קליני מתאים, איזה landmark חשוב לגבול האחורי של תותבת שלמה תחתונה?",Retromolar pad
476,שיקום וסגר,prostho_retromolar,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בחר את התשובה הנכונה ביותר: איזה landmark חשוב לגבול האחורי של תותבת שלמה תחתונה?,Retromolar pad
477,משמרת וחומרים,rest_polymer,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,איזו תופעה אופיינית ל-polymerization shrinkage בקומפוזיט?,יצירת stress בממשק וקושי בשמירת marginal seal
478,משמרת וחומרים,rest_polymer,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: איזו תופעה אופיינית ל-polymerization shrinkage בקומפוזיט?,יצירת stress בממשק וקושי בשמירת marginal seal
479,משמרת וחומרים,rest_polymer,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,"במקרה קליני מתאים, איזו תופעה אופיינית ל-polymerization shrinkage בקומפוזיט?",יצירת stress בממשק וקושי בשמירת marginal seal
480,משמרת וחומרים,rest_polymer,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בחר את התשובה הנכונה ביותר: איזו תופעה אופיינית ל-polymerization shrinkage בקומפוזיט?,יצירת stress בממשק וקושי בשמירת marginal seal
481,משמרת וחומרים,rest_etch,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,מה מטרת acid etching של enamel?,יצירת microporosities לשיפור micromechanical retention
482,משמרת וחומרים,rest_etch,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: מה מטרת acid etching של enamel?,יצירת microporosities לשיפור micromechanical retention
483,משמרת וחומרים,rest_etch,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,"במקרה קליני מתאים, מה מטרת acid etching של enamel?",יצירת microporosities לשיפור micromechanical retention
484,משמרת וחומרים,rest_etch,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בחר את התשובה הנכונה ביותר: מה מטרת acid etching של enamel?,יצירת microporosities לשיפור micromechanical retention
485,משמרת וחומרים,rest_cfactor,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,מה מתאר C-factor בשחזור קומפוזיט?,היחס בין משטחים bonded ל-unbonded בחלל
486,משמרת וחומרים,rest_cfactor,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: מה מתאר C-factor בשחזור קומפוזיט?,היחס בין משטחים bonded ל-unbonded בחלל
487,משמרת וחומרים,rest_cfactor,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,"במקרה קליני מתאים, מה מתאר C-factor בשחזור קומפוזיט?",היחס בין משטחים bonded ל-unbonded בחלל
488,משמרת וחומרים,rest_cfactor,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Sturdevant / Phillips / Craig",ministry-bibliography,בחר את התשובה הנכונה ביותר: מה מתאר C-factor בשחזור קומפוזיט?,היחס בין משטחים bonded ל-unbonded בחלל
489,אורתודונטיה וגדילה,ortho_pressure,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בצד הלחץ של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone resorption על ידי osteoclasts
490,אורתודונטיה וגדילה,ortho_pressure,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בבחינת רישוי נשאלת השאלה הבאה: בצד הלחץ של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone resorption על ידי osteoclasts
491,אורתודונטיה וגדילה,ortho_pressure,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"במקרה קליני מתאים, בצד הלחץ של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone resorption על ידי osteoclasts
492,אורתודונטיה וגדילה,ortho_pressure,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בחר את התשובה הנכונה ביותר: בצד הלחץ של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone resorption על ידי osteoclasts
493,אורתודונטיה וגדילה,ortho_tension,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בצד המתח של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone apposition
494,אורתודונטיה וגדילה,ortho_tension,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בבחינת רישוי נשאלת השאלה הבאה: בצד המתח של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone apposition
495,אורתודונטיה וגדילה,ortho_tension,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"במקרה קליני מתאים, בצד המתח של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone apposition
496,אורתודונטיה וגדילה,ortho_tension,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"בחר את התשובה הנכונה ביותר: בצד המתח של PDL בזמן תנועה אורתודונטית, איזה תהליך צפוי?",Bone apposition
497,אורתודונטיה וגדילה,ortho_classII,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,מה מאפיין Angle Class II באופן עקרוני?,יחס מולרי שבו המנדיבולה/המשנן התחתון ממוקמים דיסטלית יחסית ל-Class I
498,אורתודונטיה וגדילה,ortho_classII,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: מה מאפיין Angle Class II באופן עקרוני?,יחס מולרי שבו המנדיבולה/המשנן התחתון ממוקמים דיסטלית יחסית ל-Class I
499,אורתודונטיה וגדילה,ortho_classII,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,"במקרה קליני מתאים, מה מאפיין Angle Class II באופן עקרוני?",יחס מולרי שבו המנדיבולה/המשנן התחתון ממוקמים דיסטלית יחסית ל-Class I
500,אורתודונטיה וגדילה,ortho_classII,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Bishara Textbook of Orthodontics",ministry-bibliography,בחר את התשובה הנכונה ביותר: מה מאפיין Angle Class II באופן עקרוני?,יחס מולרי שבו המנדיבולה/המשנן התחתון ממוקמים דיסטלית יחסית ל-Class I
